Inlining (parted)_0,Inlining (parted)_1,Inlining (parted)_2,Inlining (parted)_3,Inlining (parted)_4,Map unrolling (parted)_0,Map unrolling (parted)_1,Map unrolling (parted)_2,Map unrolling (parted)_3,Unbox options (parted)_0,Unbox options (parted)_1,Unbox options (parted)_2,Unbox options (parted)_3,Flattening Tuples (parted)_0,Flattening Tuples (parted)_1,Flattening Tuples (parted)_2,Flattening Tuples (parted)_3,Partially Evaluating Network (parted)_0,Partially Evaluating Network (parted)_1,Partially Evaluating Network (parted)_2,Partially Evaluating Network (parted)_3,Encoding network (parted)_0,Encoding network (parted)_1,Encoding network (parted)_2,Encoding network (parted)_3,Compiling query (parted)_0,Compiling query (parted)_1,Compiling query (parted)_2,Compiling query (parted)_3,Slice 0 (parted)_0,Slice 0 (parted)_1,Slice 0 (parted)_2,Slice 0 (parted)_3,Entire Program (parted)_0,z3 memory (parted)_0,z3 memory (parted)_1,z3 memory (parted)_2,z3 memory (parted)_3,z3 time (parted)_0,z3 time (parted)_1,z3 time (parted)_2,z3 time (parted)_3,Inlining_0,Inlining_1,Inlining_2,Map unrolling_0,Map unrolling_1,Unbox options_0,Unbox options_1,Flattening Tuples_0,Flattening Tuples_1,Partially Evaluating Network_0,Partially Evaluating Network_1,Encoding network_0,Encoding network_1,Compiling query_0,Compiling query_1,Slice 0_0,Slice 0_1,Entire Program_0,z3 memory_0,z3 memory_1,z3 time_0,z3 time_1,Benchmark
0.0048754,0.0006364,0.0006858999999999999,0.0007363999999999999,0.0007098,0.009084100000000001,0.0097276,0.0105203,0.0107031,0.0043987,0.009086800000000003,0.0053685,0.0066911,0.0128082,0.011309000000000001,0.011700900000000002,0.0108222,0.0020881,0.0014788999999999998,0.0014601000000000002,0.0014343,0.0529119,0.046522999999999995,0.044377999999999994,0.0420088,0.005435299999999999,0.007465000000000001,0.0048414,0.004669700000000001,0.0890059,0.10232319999999999,0.0981682,0.10042670000000001,0.5979041,4.079999999999999,4.64,4.75,4.980000000000001,0.0,0.019999999999999997,0.009999999999999998,0.019999999999999997,0.0046661,0.0003081,0.0006383,0.008399199999999999,0.008428300000000001,0.003874400000000001,0.0056489999999999995,0.009643200000000001,0.0123068,0.0008853999999999999,0.0007498000000000001,0.0858595,0.074725,0.0062431,0.004488999999999999,0.1550883,0.13741889999999998,0.38574600000000003,5.89,6.25,0.030000000000000006,0.030000000000000006,benchmarks/SinglePrefix/FAT4
0.039710100000000005,0.0057851,0.0041641000000000004,0.006343499999999999,0.004547,0.0764154,0.0910327,0.0714754,0.07321290000000001,0.0362712,0.029455400000000003,0.0271872,0.027897299999999996,0.07942119999999998,0.0816794,0.06509410000000002,0.060470899999999994,0.019405000000000002,0.0100278,0.010587000000000001,0.013400899999999999,1.3115441,1.1821265999999997,1.1651509999999998,1.095786,0.038513599999999995,0.055280300000000004,0.04061,0.0434007,1.5731085,1.7158309000000003,1.5785243000000002,1.6381197999999997,7.900169000000001,12.230000000000002,20.259999999999998,20.960000000000004,21.22,0.28300000000000003,0.131,0.28600000000000003,error,0.0469727,0.0052865,0.0042434,0.0495602,0.057268200000000005,0.031178700000000004,0.0241549,0.06927340000000001,0.0729801,0.0057924000000000005,0.0057801,1.4000339,1.3323252,0.07028100000000001,0.06963359999999999,2.6705012,3.7552968,7.0008217,29.5,31.4,0.916,2.0769999999999995,benchmarks/SinglePrefix/FAT8
0.083287,0.015389700000000001,0.014130199999999999,0.0196605,0.0094252,0.1466757,0.13248159999999998,0.13585889999999998,0.14125899999999997,0.052142,0.06717419999999999,0.0809831,0.0575499,0.14104889999999998,0.11228859999999999,0.10711410000000002,0.1551533,0.020842,0.019646900000000002,0.020750899999999996,0.0228287,5.036823799999999,5.078777,4.6468964,4.642509199999999,0.0951157,0.0779691,0.0736115,0.0867749,8.1308695,5.6438293,7.8219487,5.4263385,29.6265991,34.67000000000001,37.24,38.5,39.74,2.5509999999999997,2.6210000000000004,0.294,error,0.0762449,0.011386400000000001,0.0135244,0.10142790000000002,0.12066539999999996,0.050598,0.0486262,0.1289906,0.11544470000000003,0.010201400000000001,0.0088636,5.6185087,4.908064,0.1721166,0.14108920000000003,12.4385076,10.4813479,24.0119617,55.67,59.94000000000001,6.055999999999999,4.8839999999999995,benchmarks/SinglePrefix/FAT10
0.1501172,0.014721500000000002,0.0333788,0.0237798,0.0167604,0.2317437,0.2303578,0.2487839,0.2376371,0.10835139999999999,0.1096918,0.0861026,0.0772572,0.250098,0.20252440000000002,0.2055882,0.19793770000000002,0.0582465,0.0322848,0.0387146,0.0380561,16.603507699999998,14.6747376,14.240531700000002,14.521547799999999,0.136506,0.15359259999999997,0.1457432,0.128752,17.471823399999998,24.193965100000003,15.621615600000002,25.2796988,87.20197970000001,34.92000000000001,63.88000000000001,68.10000000000001,68.89999999999999,8.64,0.5119999999999999,9.838999999999999,error,0.13268399999999997,0.0199214,0.0147008,0.1625566,0.17098780000000002,0.09439069999999998,0.1125209,0.16398200000000002,0.1147847,0.0175342,0.0164153,16.125419900000004,13.8144407,0.4001042,0.2252805,38.293582,49.9518351,89.9778088,79.09000000000002,106.97999999999999,20.737000000000002,34.95399999999999,benchmarks/SinglePrefix/FAT12
